_id,marca_vehiculo,modelo_vehiculo,edad_vehiculo,componente,coste_material,coste_mano_obra
67a100e88d8acdc8201d9059,Chevrolet,Bolt,14,Parachoques,87.29,96.02
67a100e88d8acdc8201d905a,Chevrolet,Bolt,14,Guardabarros,104.54,109.77
67a100e88d8acdc8201d905b,Chevrolet,Bolt,14,Capo,168.74,185.61
67a100e98d8acdc8201d905c,Chevrolet,Bolt,14,Maletero,107.47,118.22
67a100e98d8acdc8201d905d,Chevrolet,Bolt,14,Motor,338.58,440.15
67a100e98d8acdc8201d905e,Lamborghini,Urus,1,Puerta,104.66,115.13
67a100e98d8acdc8201d905f,Lamborghini,Urus,1,Faro,155.54,163.32
67a100e98d8acdc8201d9060,Lamborghini,Urus,1,Parabrisas,261.62,300.86
67a100e98d8acdc8201d9061,Lamborghini,Urus,1,Luna,206.44,227.08
67a100e98d8acdc8201d9062,Lamborghini,Urus,1,Ventana,86.38,90.7
67a100e98d8acdc8201d9063,Lamborghini,Urus,1,Techo,180.84,207.97
67a100e98d8acdc8201d9064,Lamborghini,Urus,1,Rueda,72.07,72.07
67a100e98d8acdc8201d9065,Lamborghini,Urus,1,Parachoques,201.63,221.79
67a100e98d8acdc8201d9066,Lamborghini,Urus,1,Guardabarros,108.89,114.33
67a100e98d8acdc8201d9067,Lamborghini,Urus,1,Capo,143.46,157.81
67a100e98d8acdc8201d9068,Lamborghini,Urus,1,Maletero,197.14,216.85
67a100e98d8acdc8201d9069,Lamborghini,Urus,1,Motor,495.9,644.67
67a100e98d8acdc8201d906a,Dacia,Stepway,10,Puerta,136.71,150.38
67a100e98d8acdc8201d906b,Dacia,Stepway,10,Faro,73.72,77.41
67a100e98d8acdc8201d906c,Dacia,Stepway,10,Parabrisas,195.45,224.77
67a100e98d8acdc8201d906d,Dacia,Stepway,10,Luna,117.42,129.16
67a100e98d8acdc8201d906e,Dacia,Stepway,10,Ventana,109.43,114.9
67a100e98d8acdc8201d906f,Dacia,Stepway,10,Techo,183.82,211.39
67a100e98d8acdc8201d9070,Dacia,Stepway,10,Rueda,107.87,107.87
67a100e98d8acdc8201d9071,Dacia,Stepway,10,Parachoques,75.55,83.11
67a100e98d8acdc8201d9072,Dacia,Stepway,10,Guardabarros,146.35,153.67
67a100e98d8acdc8201d9073,Dacia,Stepway,10,Capo,180.28,198.31
67a100e98d8acdc8201d9074,Dacia,Stepway,10,Maletero,103.56,113.92
67a100e98d8acdc8201d9075,Dacia,Stepway,10,Motor,247.5,321.75
67a100ea8d8acdc8201d9076,Mitsubishi,Lancer,15,Puerta,137.38,151.12
67a100ea8d8acdc8201d9077,Mitsubishi,Lancer,15,Faro,53.83,56.52
67a100ea8d8acdc8201d9078,Mitsubishi,Lancer,15,Parabrisas,117.71,135.37
67a100ea8d8acdc8201d9079,Mitsubishi,Lancer,15,Luna,111.36,122.5
67a100ea8d8acdc8201d907a,Mitsubishi,Lancer,15,Ventana,84.82,89.06
67a100ea8d8acdc8201d907b,Mitsubishi,Lancer,15,Techo,163.15,187.62
67a100ea8d8acdc8201d907c,Mitsubishi,Lancer,15,Rueda,57.32,57.32
67a100ea8d8acdc8201d907d,Mitsubishi,Lancer,15,Parachoques,68.14,74.95
67a100ea8d8acdc8201d907e,Mitsubishi,Lancer,15,Guardabarros,66.37,69.69
67a100ea8d8acdc8201d907f,Mitsubishi,Lancer,15,Capo,92.35,101.59
67a100ea8d8acdc8201d9080,Mitsubishi,Lancer,15,Maletero,98.53,108.38
67a100ea8d8acdc8201d9081,Mitsubishi,Lancer,15,Motor,259.02,336.73
67a100ea8d8acdc8201d9082,Dacia,Sandero,5,Puerta,185.9,204.49
67a100ea8d8acdc8201d9083,Dacia,Sandero,5,Faro,144,151.2
67a100ea8d8acdc8201d9084,Dacia,Sandero,5,Parabrisas,154.11,177.23
67a100ea8d8acdc8201d9085,Dacia,Sandero,5,Luna,205.24,225.76
67a100ea8d8acdc8201d9086,Dacia,Sandero,5,Ventana,114.26,119.97
67a100ea8d8acdc8201d9087,Dacia,Sandero,5,Techo,188.65,216.95
67a100ea8d8acdc8201d9088,Dacia,Sandero,5,Rueda,83.84,83.84
67a100ea8d8acdc8201d9089,Dacia,Sandero,5,Parachoques,185.87,204.46
67a100ea8d8acdc8201d908a,Dacia,Sandero,5,Guardabarros,97.26,102.12
67a100ea8d8acdc8201d908b,Dacia,Sandero,5,Capo,116.97,128.67
67a100ea8d8acdc8201d908c,Dacia,Sandero,5,Maletero,197.21,216.93
67a100ea8d8acdc8201d908d,Dacia,Sandero,5,Motor,294.24,382.51
67a100ea8d8acdc8201d908e,Mazda,CX-30,6,Puerta,168.5,185.35
67a100eb8d8acdc8201d908f,Mazda,CX-30,6,Faro,121.28,127.34
67a100eb8d8acdc8201d9090,Mazda,CX-30,6,Parabrisas,176.8,203.32
67a100eb8d8acdc8201d9091,Mazda,CX-30,6,Luna,117.92,129.71
67a100eb8d8acdc8201d9092,Mazda,CX-30,6,Ventana,102.3,107.42
67a100eb8d8acdc8201d9093,Mazda,CX-30,6,Techo,208.88,240.21
67a100eb8d8acdc8201d9094,Mazda,CX-30,6,Rueda,73.03,73.03
67a100eb8d8acdc8201d9095,Mazda,CX-30,6,Parachoques,120.78,132.86
67a100eb8d8acdc8201d9096,Mazda,CX-30,6,Guardabarros,149.02,156.47
67a100eb8d8acdc8201d9097,Mazda,CX-30,6,Capo,148.7,163.57
67a100eb8d8acdc8201d9098,Mazda,CX-30,6,Maletero,139.64,153.6
67a100eb8d8acdc8201d9099,Mazda,CX-30,6,Motor,287.25,373.43
67a100eb8d8acdc8201d909a,Lamborghini,Murcielago,1,Puerta,217.05,238.76
67a100eb8d8acdc8201d909b,Lamborghini,Murcielago,1,Faro,134.31,141.03
67a100eb8d8acdc8201d909c,Lamborghini,Murcielago,1,Parabrisas,259.77,298.74
67a100eb8d8acdc8201d909d,Lamborghini,Murcielago,1,Luna,195.37,214.91
67a100eb8d8acdc8201d909e,Lamborghini,Murcielago,1,Ventana,93.09,97.74
67a100eb8d8acdc8201d909f,Lamborghini,Murcielago,1,Techo,162.15,186.47
67a100eb8d8acdc8201d90a0,Lamborghini,Murcielago,1,Rueda,145.13,145.13
67a100eb8d8acdc8201d90a1,Lamborghini,Murcielago,1,Parachoques,177.98,195.78
67a100eb8d8acdc8201d90a2,Lamborghini,Murcielago,1,Guardabarros,118.18,124.09
67a100eb8d8acdc8201d90a3,Lamborghini,Murcielago,1,Capo,148.17,162.99
67a100eb8d8acdc8201d90a4,Lamborghini,Murcielago,1,Maletero,188.02,206.82
67a100eb8d8acdc8201d90a5,Lamborghini,Murcielago,1,Motor,439.87,571.83
67a100eb8d8acdc8201d90a6,Volkswagen,Passat,1,Puerta,123.51,135.86
67a100eb8d8acdc8201d90a7,Volkswagen,Passat,1,Faro,97.05,101.9
67a100eb8d8acdc8201d90a8,Volkswagen,Passat,1,Parabrisas,252.78,290.7
67a100ec8d8acdc8201d90a9,Volkswagen,Passat,1,Luna,212.62,233.88
67a100ec8d8acdc8201d90aa,Volkswagen,Passat,1,Ventana,150.51,158.04
67a100ec8d8acdc8201d90ab,Volkswagen,Passat,1,Techo,214.74,246.95
67a100ec8d8acdc8201d90ac,Volkswagen,Passat,1,Rueda,127.14,127.14
67a100ec8d8acdc8201d90ad,Volkswagen,Passat,1,Parachoques,110.48,121.53
67a100ec8d8acdc8201d90ae,Volkswagen,Passat,1,Guardabarros,172.64,181.27
67a100ec8d8acdc8201d90af,Volkswagen,Passat,1,Capo,227.66,250.43
67a100ec8d8acdc8201d90b0,Volkswagen,Passat,1,Maletero,111.66,122.83
67a100ec8d8acdc8201d90b1,Volkswagen,Passat,1,Motor,297.7,387.01
67a100ec8d8acdc8201d90b2,Mitsubishi,Outlander,19,Puerta,121.78,133.96
67a100ec8d8acdc8201d90b3,Mitsubishi,Outlander,19,Faro,63.97,67.17
67a100ec8d8acdc8201d90b4,Mitsubishi,Outlander,19,Parabrisas,126.77,145.79
67a100ec8d8acdc8201d90b5,Mitsubishi,Outlander,19,Luna,66.89,73.58
67a100ec8d8acdc8201d90b6,Mitsubishi,Outlander,19,Ventana,79.37,83.34
67a100ec8d8acdc8201d90b7,Mitsubishi,Outlander,19,Techo,138.96,159.8
67a100ec8d8acdc8201d90b8,Mitsubishi,Outlander,19,Rueda,66.21,66.21
67a100ec8d8acdc8201d90b9,Mitsubishi,Outlander,19,Parachoques,70.48,77.53
67a100ec8d8acdc8201d90ba,Mitsubishi,Outlander,19,Guardabarros,103.73,108.92
67a100ec8d8acdc8201d90bb,Mitsubishi,Outlander,19,Capo,136.26,149.89
67a100ec8d8acdc8201d90bc,Mitsubishi,Outlander,19,Maletero,76.57,84.23
67a100ec8d8acdc8201d90bd,Mitsubishi,Outlander,19,Motor,182.87,237.73
67a100ec8d8acdc8201d90be,Jaguar,I-Pace,8,Puerta,89.13,98.04
67a100ec8d8acdc8201d90bf,Jaguar,I-Pace,8,Faro,87.55,91.93
67a100ec8d8acdc8201d90c0,Jaguar,I-Pace,8,Parabrisas,172.31,198.16
67a100ec8d8acdc8201d90c1,Jaguar,I-Pace,8,Luna,121.33,133.46
67a100ec8d8acdc8201d90c2,Jaguar,I-Pace,8,Ventana,65.48,68.75
67a100ec8d8acdc8201d90c3,Jaguar,I-Pace,8,Techo,138.24,158.98
67a100ed8d8acdc8201d90c4,Jaguar,I-Pace,8,Rueda,111.02,111.02
67a100ed8d8acdc8201d90c5,Jaguar,I-Pace,8,Parachoques,82.06,90.27
67a100ed8d8acdc8201d90c6,Jaguar,I-Pace,8,Guardabarros,120.01,126.01
67a100ed8d8acdc8201d90c7,Jaguar,I-Pace,8,Capo,162.39,178.63
67a100ed8d8acdc8201d90c8,Jaguar,I-Pace,8,Maletero,82.66,90.93
67a100ed8d8acdc8201d90c9,Jaguar,I-Pace,8,Motor,461.08,599.4
67a100ed8d8acdc8201d90ca,Kia,Rio,9,Puerta,84,92.4
67a100ed8d8acdc8201d90cb,Kia,Rio,9,Faro,110.38,115.9
67a100ed8d8acdc8201d90cc,Kia,Rio,9,Parabrisas,216.67,249.17
67a100ed8d8acdc8201d90cd,Kia,Rio,9,Luna,123.15,135.47
67a100ed8d8acdc8201d90ce,Kia,Rio,9,Ventana,76.33,80.15
67a100ed8d8acdc8201d90cf,Kia,Rio,9,Techo,142.5,163.88
67a100ed8d8acdc8201d90d0,Kia,Rio,9,Rueda,87.59,87.59
67a100ed8d8acdc8201d90d1,Kia,Rio,9,Parachoques,168.86,185.75
67a100ed8d8acdc8201d90d2,Kia,Rio,9,Guardabarros,74.31,78.03
67a100ed8d8acdc8201d90d3,Kia,Rio,9,Capo,134.62,148.08
67a100ed8d8acdc8201d90d4,Kia,Rio,9,Maletero,180.34,198.37
67a100ed8d8acdc8201d90d5,Kia,Rio,9,Motor,374.95,487.44
67a100ed8d8acdc8201d90d6,Aston Martin,Vantage,4,Puerta,222.9,245.19
67a100ed8d8acdc8201d90d7,Aston Martin,Vantage,4,Faro,141.72,148.81
67a100ed8d8acdc8201d90d8,Aston Martin,Vantage,4,Parabrisas,139.29,160.18
67a100ed8d8acdc8201d90d9,Aston Martin,Vantage,4,Luna,188.86,207.75
67a100ed8d8acdc8201d90da,Aston Martin,Vantage,4,Ventana,140.63,147.66
67a100ed8d8acdc8201d90db,Aston Martin,Vantage,4,Techo,219.58,252.52
67a100ed8d8acdc8201d90dc,Aston Martin,Vantage,4,Rueda,115.35,115.35
67a100ed8d8acdc8201d90dd,Aston Martin,Vantage,4,Parachoques,90.94,100.03
67a100ed8d8acdc8201d90de,Aston Martin,Vantage,4,Guardabarros,146.4,153.72
67a100ee8d8acdc8201d90df,Aston Martin,Vantage,4,Capo,219.75,241.73
67a100ee8d8acdc8201d90e0,Aston Martin,Vantage,4,Maletero,120.59,132.65
67a100ee8d8acdc8201d90e1,Aston Martin,Vantage,4,Motor,565.64,735.33
67a100ee8d8acdc8201d90e2,BMW,Serie 3,4,Puerta,193.74,213.11
67a100ee8d8acdc8201d90e3,BMW,Serie 3,4,Faro,155.27,163.03
67a100ee8d8acdc8201d90e4,BMW,Serie 3,4,Parabrisas,189.73,218.19
67a100ee8d8acdc8201d90e5,BMW,Serie 3,4,Luna,118.4,130.24
67a100ee8d8acdc8201d90e6,BMW,Serie 3,4,Ventana,90.81,95.35
67a100ee8d8acdc8201d90e7,BMW,Serie 3,4,Techo,206.42,237.38
67a100ee8d8acdc8201d90e8,BMW,Serie 3,4,Rueda,112.29,112.29
67a100ee8d8acdc8201d90e9,BMW,Serie 3,4,Parachoques,129.88,142.87
67a100ee8d8acdc8201d90ea,BMW,Serie 3,4,Guardabarros,151.74,159.33
67a100ee8d8acdc8201d90eb,BMW,Serie 3,4,Capo,213.85,235.24
67a100ee8d8acdc8201d90ec,BMW,Serie 3,4,Maletero,157.47,173.22
67a100ee8d8acdc8201d90ed,BMW,Serie 3,4,Motor,271.57,353.04
67a100ee8d8acdc8201d90ee,Suzuki,Jimny,14,Puerta,79.91,87.9
67a100ee8d8acdc8201d90ef,Suzuki,Jimny,14,Faro,52.42,55.04
67a100ee8d8acdc8201d90f0,Suzuki,Jimny,14,Parabrisas,147.84,170.02
67a100ee8d8acdc8201d90f1,Suzuki,Jimny,14,Luna,115.96,127.56
67a100ee8d8acdc8201d90f2,Suzuki,Jimny,14,Ventana,68.3,71.72
67a100ee8d8acdc8201d90f3,Suzuki,Jimny,14,Techo,141.68,162.93
67a100ee8d8acdc8201d90f4,Suzuki,Jimny,14,Rueda,55.14,55.14
67a100ee8d8acdc8201d90f5,Suzuki,Jimny,14,Parachoques,131.07,144.18
67a100ee8d8acdc8201d90f6,Suzuki,Jimny,14,Guardabarros,100.96,106.01
67a100ee8d8acdc8201d90f7,Suzuki,Jimny,14,Capo,115.34,126.87
67a100ef8d8acdc8201d90f8,Suzuki,Jimny,14,Maletero,128.25,141.08
67a100ef8d8acdc8201d90f9,Suzuki,Jimny,14,Motor,301.36,391.77
67a100ef8d8acdc8201d90fa,Citroen,C5,20,Puerta,61.27,67.4
67a100ef8d8acdc8201d90fb,Citroen,C5,20,Faro,89.93,94.43
67a100ef8d8acdc8201d90fc,Citroen,C5,20,Parabrisas,138.48,159.25
67a100ef8d8acdc8201d90fd,Citroen,C5,20,Luna,104.28,114.71
67a100ef8d8acdc8201d90fe,Citroen,C5,20,Ventana,68.56,71.99
67a100ef8d8acdc8201d90ff,Citroen,C5,20,Techo,94.44,108.61
67a100ef8d8acdc8201d9100,Citroen,C5,20,Rueda,67.38,67.38
67a100ef8d8acdc8201d9101,Citroen,C5,20,Parachoques,69.3,76.23
67a100ef8d8acdc8201d9102,Citroen,C5,20,Guardabarros,80.93,84.98
67a100ef8d8acdc8201d9103,Citroen,C5,20,Capo,120.13,132.14
67a100ef8d8acdc8201d9104,Citroen,C5,20,Maletero,67.13,73.84
67a100ef8d8acdc8201d9105,Citroen,C5,20,Motor,230.33,299.43
67a100ef8d8acdc8201d9106,Lamborghini,Aventador,13,Puerta,133.87,147.26
67a100ef8d8acdc8201d9107,Lamborghini,Aventador,13,Faro,94,98.7
67a100ef8d8acdc8201d9108,Lamborghini,Aventador,13,Parabrisas,150.38,172.94
67a100ef8d8acdc8201d9109,Lamborghini,Aventador,13,Luna,146.27,160.9
67a100ef8d8acdc8201d910a,Lamborghini,Aventador,13,Ventana,73.82,77.51
67a100ef8d8acdc8201d910b,Lamborghini,Aventador,13,Techo,153.27,176.26
67a100ef8d8acdc8201d910c,Lamborghini,Aventador,13,Rueda,63.56,63.56
67a100ef8d8acdc8201d910d,Lamborghini,Aventador,13,Parachoques,111.93,123.12
67a100ef8d8acdc8201d910e,Lamborghini,Aventador,13,Guardabarros,109.01,114.46
67a100ef8d8acdc8201d910f,Lamborghini,Aventador,13,Capo,93.42,102.76
67a100ef8d8acdc8201d9110,Lamborghini,Aventador,13,Maletero,152.02,167.22
67a100ef8d8acdc8201d9111,Lamborghini,Aventador,13,Motor,412.19,535.85
67a100f08d8acdc8201d9112,Jaguar,XE,20,Puerta,83.27,91.6
67a100f08d8acdc8201d9113,Jaguar,XE,20,Faro,74.95,78.7
67a100f08d8acdc8201d9114,Jaguar,XE,20,Parabrisas,126.55,145.53
67a100f08d8acdc8201d9115,Jaguar,XE,20,Luna,90.99,100.09
67a100f08d8acdc8201d9116,Jaguar,XE,20,Ventana,69.41,72.88
67a100f08d8acdc8201d9117,Jaguar,XE,20,Techo,69.99,80.49
67a100f08d8acdc8201d9118,Jaguar,XE,20,Rueda,42.13,42.13
67a100f08d8acdc8201d9119,Jaguar,XE,20,Parachoques,89.05,97.95
67a100f08d8acdc8201d911a,Jaguar,XE,20,Guardabarros,95.24,100
67a100f08d8acdc8201d911b,Jaguar,XE,20,Capo,99.84,109.82
67a100f08d8acdc8201d911c,Jaguar,XE,20,Maletero,90.83,99.91
67a100f08d8acdc8201d911d,Jaguar,XE,20,Motor,297.15,386.29
67a100f08d8acdc8201d911e,Mitsubishi,Pajero,17,Puerta,127.68,140.45
67a100f08d8acdc8201d911f,Mitsubishi,Pajero,17,Faro,99.27,104.23
67a100f08d8acdc8201d9120,Mitsubishi,Pajero,17,Parabrisas,162.55,186.93
67a100f08d8acdc8201d9121,Mitsubishi,Pajero,17,Luna,109.73,120.7
67a100f08d8acdc8201d9122,Mitsubishi,Pajero,17,Ventana,63.42,66.59
67a100f08d8acdc8201d9123,Mitsubishi,Pajero,17,Techo,114.74,131.95
67a100f08d8acdc8201d9124,Mitsubishi,Pajero,17,Rueda,42.28,42.28
67a100f08d8acdc8201d9125,Mitsubishi,Pajero,17,Parachoques,66.42,73.06
67a100f08d8acdc8201d9126,Mitsubishi,Pajero,17,Guardabarros,74.52,78.25
67a100f08d8acdc8201d9127,Mitsubishi,Pajero,17,Capo,126.19,138.81
67a100f08d8acdc8201d9128,Mitsubishi,Pajero,17,Maletero,77.48,85.23
67a100f08d8acdc8201d9129,Mitsubishi,Pajero,17,Motor,366.68,476.68
67a100f08d8acdc8201d912a,Alfa Romeo,Giulietta,9,Puerta,122.59,134.85
67a100f08d8acdc8201d912b,Alfa Romeo,Giulietta,9,Faro,134.12,140.83
67a100f08d8acdc8201d912c,Alfa Romeo,Giulietta,9,Parabrisas,121.04,139.2
67a100f18d8acdc8201d912d,Alfa Romeo,Giulietta,9,Luna,100.5,110.55
67a100f18d8acdc8201d912e,Alfa Romeo,Giulietta,9,Ventana,97.61,102.49
67a100f18d8acdc8201d912f,Alfa Romeo,Giulietta,9,Techo,166.78,191.8
67a100f18d8acdc8201d9130,Alfa Romeo,Giulietta,9,Rueda,95.11,95.11
67a100f18d8acdc8201d9131,Alfa Romeo,Giulietta,9,Parachoques,106.97,117.67
67a100f18d8acdc8201d9132,Alfa Romeo,Giulietta,9,Guardabarros,78.16,82.07
67a100f18d8acdc8201d9133,Alfa Romeo,Giulietta,9,Capo,191.41,210.55
67a100f18d8acdc8201d9134,Alfa Romeo,Giulietta,9,Maletero,126.61,139.27
67a100f18d8acdc8201d9135,Alfa Romeo,Giulietta,9,Motor,253.6,329.68
67a100f18d8acdc8201d9136,Seat,Ibiza,4,Puerta,109.13,120.04
67a100f18d8acdc8201d9137,Seat,Ibiza,4,Faro,73.78,77.47
67a100f18d8acdc8201d9138,Seat,Ibiza,4,Parabrisas,250.18,287.71
67a100f18d8acdc8201d9139,Seat,Ibiza,4,Luna,152.54,167.79
67a100f18d8acdc8201d913a,Seat,Ibiza,4,Ventana,98.74,103.68
67a100f18d8acdc8201d913b,Seat,Ibiza,4,Techo,132.6,152.49
67a100f18d8acdc8201d913c,Seat,Ibiza,4,Rueda,132.44,132.44
67a100f18d8acdc8201d913d,Seat,Ibiza,4,Parachoques,106.62,117.28
67a100f18d8acdc8201d913e,Seat,Ibiza,4,Guardabarros,149.64,157.12
67a100f18d8acdc8201d913f,Seat,Ibiza,4,Capo,142.65,156.92
67a100f18d8acdc8201d9140,Seat,Ibiza,4,Maletero,200.44,220.48
67a100f18d8acdc8201d9141,Seat,Ibiza,4,Motor,380.97,495.26
67a100f18d8acdc8201d9142,Dacia,Logan,14,Puerta,101.86,112.05
67a100f18d8acdc8201d9143,Dacia,Logan,14,Faro,95.05,99.8
67a100f18d8acdc8201d9144,Dacia,Logan,14,Parabrisas,164.16,188.78
67a100f18d8acdc8201d9145,Dacia,Logan,14,Luna,158.5,174.35
67a100f18d8acdc8201d9146,Dacia,Logan,14,Ventana,88.11,92.52
67a100f18d8acdc8201d9147,Dacia,Logan,14,Techo,145.58,167.42
67a100f28d8acdc8201d9148,Dacia,Logan,14,Rueda,65.47,65.47
67a100f28d8acdc8201d9149,Dacia,Logan,14,Parachoques,142.7,156.97
67a100f28d8acdc8201d914a,Dacia,Logan,14,Guardabarros,108.43,113.85
67a100f28d8acdc8201d914b,Dacia,Logan,14,Capo,79.5,87.45
67a100f28d8acdc8201d914c,Dacia,Logan,14,Maletero,127.29,140.02
67a100f28d8acdc8201d914d,Dacia,Logan,14,Motor,389.58,506.45
67a100f28d8acdc8201d914e,Mazda,MX-5,7,Puerta,114.09,125.5
67a100f28d8acdc8201d914f,Mazda,MX-5,7,Faro,129.1,135.56
67a100f28d8acdc8201d9150,Mazda,MX-5,7,Parabrisas,137.13,157.7
67a100f28d8acdc8201d9151,Mazda,MX-5,7,Luna,146.05,160.66
67a100f28d8acdc8201d9152,Mazda,MX-5,7,Ventana,67.59,70.97
67a100f28d8acdc8201d9153,Mazda,MX-5,7,Techo,184.18,211.81
67a100f28d8acdc8201d9154,Mazda,MX-5,7,Rueda,120.72,120.72
67a100f28d8acdc8201d9155,Mazda,MX-5,7,Parachoques,104.73,115.2
67a100f28d8acdc8201d9156,Mazda,MX-5,7,Guardabarros,156.95,164.8
67a100f28d8acdc8201d9157,Mazda,MX-5,7,Capo,166.65,183.32
67a100f28d8acdc8201d9158,Mazda,MX-5,7,Maletero,117.16,128.88
67a100f28d8acdc8201d9159,Mazda,MX-5,7,Motor,353.57,459.64
67a100f28d8acdc8201d915a,Skoda,Fabia,18,Puerta,79.25,87.18
67a100f28d8acdc8201d915b,Skoda,Fabia,18,Faro,60.95,64
67a100f28d8acdc8201d915c,Skoda,Fabia,18,Parabrisas,154.88,178.11
67a100f28d8acdc8201d915d,Skoda,Fabia,18,Luna,119.45,131.4
67a100f28d8acdc8201d915e,Skoda,Fabia,18,Ventana,81.71,85.8
67a100f28d8acdc8201d915f,Skoda,Fabia,18,Techo,85.24,98.03
67a100f28d8acdc8201d9160,Skoda,Fabia,18,Rueda,57.91,57.91
67a100f28d8acdc8201d9161,Skoda,Fabia,18,Parachoques,74.3,81.73
67a100f28d8acdc8201d9162,Skoda,Fabia,18,Guardabarros,61.11,64.17
67a100f38d8acdc8201d9163,Skoda,Fabia,18,Capo,142.15,156.37
67a100f38d8acdc8201d9164,Skoda,Fabia,18,Maletero,107.13,117.84
67a100f38d8acdc8201d9165,Skoda,Fabia,18,Motor,216.95,282.03
67a100f38d8acdc8201d9166,Mitsubishi,Outlander,2,Puerta,148.99,163.89
67a100f38d8acdc8201d9167,Mitsubishi,Outlander,2,Faro,85.8,90.09
67a100f38d8acdc8201d9168,Mitsubishi,Outlander,2,Parabrisas,160.54,184.62
67a100f38d8acdc8201d9169,Mitsubishi,Outlander,2,Luna,116.78,128.46
67a100f38d8acdc8201d916a,Mitsubishi,Outlander,2,Ventana,151.28,158.84
67a100f38d8acdc8201d916b,Mitsubishi,Outlander,2,Techo,204.14,234.76
67a100f38d8acdc8201d916c,Mitsubishi,Outlander,2,Rueda,69.07,69.07
67a100f38d8acdc8201d916d,Mitsubishi,Outlander,2,Parachoques,182.14,200.35
67a100f38d8acdc8201d916e,Mitsubishi,Outlander,2,Guardabarros,161.91,170.01
67a100f38d8acdc8201d916f,Mitsubishi,Outlander,2,Capo,164.12,180.53
67a100f38d8acdc8201d9170,Mitsubishi,Outlander,2,Maletero,96.27,105.9
67a100f38d8acdc8201d9171,Mitsubishi,Outlander,2,Motor,612.39,796.11
67a100f38d8acdc8201d9172,Jeep,Wrangler,19,Puerta,72.2,79.42
67a100f38d8acdc8201d9173,Jeep,Wrangler,19,Faro,58.61,61.54
67a100f38d8acdc8201d9174,Jeep,Wrangler,19,Parabrisas,113.04,130
67a100f38d8acdc8201d9175,Jeep,Wrangler,19,Luna,116.66,128.33
67a100f38d8acdc8201d9176,Jeep,Wrangler,19,Ventana,62.37,65.49
67a100f38d8acdc8201d9177,Jeep,Wrangler,19,Techo,81.04,93.2
67a100f38d8acdc8201d9178,Jeep,Wrangler,19,Rueda,56.04,56.04
67a100f38d8acdc8201d9179,Jeep,Wrangler,19,Parachoques,80.97,89.07
67a100f38d8acdc8201d917a,Jeep,Wrangler,19,Guardabarros,66.98,70.33
67a100f38d8acdc8201d917b,Jeep,Wrangler,19,Capo,131.75,144.93
67a100f38d8acdc8201d917c,Jeep,Wrangler,19,Maletero,65.5,72.05
67a100f48d8acdc8201d917d,Jeep,Wrangler,19,Motor,317.77,413.1
67a100f48d8acdc8201d917e,Ferrari,Portofino,12,Puerta,89.43,98.37
67a100f48d8acdc8201d917f,Ferrari,Portofino,12,Faro,83.97,88.17
67a100f48d8acdc8201d9180,Ferrari,Portofino,12,Parabrisas,183.47,210.99
67a100f48d8acdc8201d9181,Ferrari,Portofino,12,Luna,163.09,179.4
67a100f48d8acdc8201d9182,Ferrari,Portofino,12,Ventana,107.16,112.52
67a100f48d8acdc8201d9183,Ferrari,Portofino,12,Techo,177.89,204.57
67a100f48d8acdc8201d9184,Ferrari,Portofino,12,Rueda,100.73,100.73
67a100f48d8acdc8201d9185,Ferrari,Portofino,12,Parachoques,126.08,138.69
67a100f48d8acdc8201d9186,Ferrari,Portofino,12,Guardabarros,93.52,98.2
67a100f48d8acdc8201d9187,Ferrari,Portofino,12,Capo,119.56,131.52
67a100f48d8acdc8201d9188,Ferrari,Portofino,12,Maletero,126.09,138.7
67a100f48d8acdc8201d9189,Ferrari,Portofino,12,Motor,359.43,467.26
67a100f48d8acdc8201d918a,Mazda,MX-5,5,Puerta,134.14,147.55
67a100f48d8acdc8201d918b,Mazda,MX-5,5,Faro,152.44,160.06
67a100f48d8acdc8201d918c,Mazda,MX-5,5,Parabrisas,239.47,275.39
67a100f48d8acdc8201d918d,Mazda,MX-5,5,Luna,213.95,235.34
67a100f48d8acdc8201d918e,Mazda,MX-5,5,Ventana,131.12,137.68
67a100f48d8acdc8201d918f,Mazda,MX-5,5,Techo,231.72,266.48
67a100f48d8acdc8201d9190,Mazda,MX-5,5,Rueda,66.29,66.29
67a100f48d8acdc8201d9191,Mazda,MX-5,5,Parachoques,177.81,195.59
67a100f48d8acdc8201d9192,Mazda,MX-5,5,Guardabarros,83.63,87.81
67a100f48d8acdc8201d9193,Mazda,MX-5,5,Capo,106.32,116.95
67a100f48d8acdc8201d9194,Mazda,MX-5,5,Maletero,135.88,149.47
67a100f48d8acdc8201d9195,Mazda,MX-5,5,Motor,439.56,571.43
67a100f58d8acdc8201d9196,Skoda,Kodiaq,16,Puerta,93,102.3
67a100f58d8acdc8201d9197,Skoda,Kodiaq,16,Faro,54.81,57.55
67a100f58d8acdc8201d9198,Skoda,Kodiaq,16,Parabrisas,91.42,105.13
67a100f58d8acdc8201d9199,Skoda,Kodiaq,16,Luna,137.3,151.03
67a100f58d8acdc8201d919a,Skoda,Kodiaq,16,Ventana,49.63,52.11
67a100f58d8acdc8201d919b,Skoda,Kodiaq,16,Techo,110.65,127.25
67a100f58d8acdc8201d919c,Skoda,Kodiaq,16,Rueda,77.19,77.19
67a100f58d8acdc8201d919d,Skoda,Kodiaq,16,Parachoques,75.86,83.45
67a100f58d8acdc8201d919e,Skoda,Kodiaq,16,Guardabarros,107.71,113.1
